id,id_solicitud,fecha,user_id,monto,tipo_resulto
3490,c86224a4-1b37-4d3e-b4c5-86ce0e4a1bde,2024-03-10 04:25:26.360131,3676,5509.56,collected_payment_result
3491,909f592c-06fa-4af8-b029-8330d81b9496,2024-05-04 07:11:01.908836,8114,337.23,collected_payment_result
3492,46e08204-6784-4a91-aeb8-62242fff5d50,2023-12-27 18:08:19.872552,8198,5109.32,collected_payment_result
3493,404b2168-ca98-4556-9ae3-b8864789850c,2023-12-27 01:14:02.076601,9667,9078.02,collected_payment_result
3494,c3720ed0-79d4-45b0-bb1f-14c92c267cae,2024-03-16 18:59:06.990431,7707,3684.74,collected_payment_result
3495,7d557c71-0194-4eec-aea4-9199d9920234,2024-03-24 23:57:42.153658,8668,1515.83,chargeback_payment_result
3496,a2f9c946-989b-4b76-be5e-e2185eb225c6,2024-09-04 11:14:48.020877,4629,7081.13,collected_payment_result
3497,7d829f5b-9464-4781-b6c6-3f626ddecda5,2024-05-14 18:07:48.070499,4963,2319.49,rejected_payment_result
3498,b26e0178-050b-4c6e-ac24-441cf4dc687a,2024-06-06 14:30:19.815658,4139,9994.72,collected_payment_result
3499,b9e13bbf-83c0-4061-8edc-2c59a1b9ec32,2023-11-17 06:21:54.344900,5897,4492.04,rejected_payment_result
3500,99e6b2cb-1826-4aaf-b501-82ff03401261,2024-03-29 11:14:44.091734,8945,8156.45,collected_payment_result
3501,9268437e-fade-4473-a503-5ae485088a92,2024-04-09 15:42:51.757613,7321,329.71,collected_payment_result
3502,105c29b3-2083-485f-9c37-f7835e4e00aa,2024-03-26 11:57:23.556081,5507,4552.15,collected_payment_result
3503,0bc02830-bc64-4330-9de0-31795b38f26c,2024-08-24 08:58:28.161745,1079,800.63,collected_payment_result
3504,83571ed1-5602-4c35-b961-740b11c11ff8,2023-10-25 04:48:40.732744,6121,9913.74,collected_payment_result
3505,434f5ee1-b47a-420a-a130-6395bbb21e33,2024-03-22 19:18:16.276675,9192,8455.39,collected_payment_result
3506,0b3b242d-4d68-4db3-99f1-556d0fb65346,2024-01-29 15:16:35.312852,7016,9886.55,collected_payment_result
3507,2d75e425-8c35-4e4b-a4f9-1d2146631232,2024-06-06 22:21:25.749290,2218,5316.03,collected_payment_result
3508,6d155a00-c584-4ec9-9d53-3b688fa972a3,2023-10-19 18:22:34.060306,8908,5870.04,collected_payment_result
3509,bbc4a2d8-5a21-465b-86ce-b7b9e7175633,2024-05-08 15:42:38.153850,5739,8877.01,collected_payment_result
3510,13442edd-ed55-44f7-9794-12c5e065cbcf,2024-03-31 02:13:40.034986,8163,8870.11,collected_payment_result
3511,df784daf-cd9e-46bd-9be3-e4cd0b16f923,2024-09-24 09:16:31.030737,4548,2713.01,collected_payment_result
3512,97da63a1-f8ca-43b1-9674-b5bc832273f6,2024-08-27 10:53:42.555010,2626,2295.02,collected_payment_result
3513,1df68026-d3ea-42a8-b695-a44d0e7dea16,2024-06-24 22:56:00.120835,2929,2952.87,collected_payment_result
3514,6f606b32-ea74-4282-be0e-8d79d2fdc4f7,2023-11-20 17:55:45.572927,3164,506.0,collected_payment_result
3515,3b208f69-90de-4c0c-8fc9-15e5d36c64ea,2024-08-16 03:55:37.926100,3340,1501.75,rejected_payment_result
3516,e8db94f3-1fba-42c9-b8b7-f253efcc5476,2023-11-15 22:07:01.425204,4997,5566.84,collected_payment_result
3517,8b2414ac-d652-4ac8-af69-9b30340572c6,2024-02-20 15:08:32.061792,4492,1769.51,collected_payment_result
3518,4a284fc6-1fb5-4e6e-a7c0-57465568d1a5,2024-04-11 14:19:08.853502,3994,4869.8,collected_payment_result
3519,d23ea2b5-f432-409b-8edf-74034eb7f01a,2023-10-14 20:07:49.925930,9630,551.59,collected_payment_result
3520,89dc6d46-6b0e-4cf6-a79e-45cfc9d14db4,2024-08-13 04:47:44.249294,4998,130.69,collected_payment_result
3521,ead61456-1398-4cb8-9b0f-4152be5f70a8,2024-03-10 03:15:14.563524,8717,3929.23,rejected_payment_result
3522,791b55ad-0ed9-4142-bd64-48876998ea74,2024-02-21 09:28:40.143002,6832,8150.81,rejected_payment_result
3523,7e5b4839-56b4-4424-9584-5d6b87ee42c1,2024-05-14 17:44:11.782191,1149,6691.3,collected_payment_result
3524,9d90be95-db24-40c2-bd31-26e13f38cb03,2024-03-12 03:42:55.115915,6301,1129.18,rejected_payment_result
3525,4ab60e01-2259-4d98-821b-c6ae04d23754,2024-04-05 14:00:50.627116,6175,5164.28,collected_payment_result
3526,4a8e62f9-7235-4424-9f9f-18c317c46385,2023-12-11 19:41:33.926872,9032,4559.98,collected_payment_result
3527,69e03572-c4af-489c-bdad-a3d1a90ea6cd,2024-02-20 03:26:35.422853,3490,9095.16,collected_payment_result
3528,448bf0d4-8813-40c5-a3df-a3218255fab4,2024-05-20 02:32:04.787838,2039,9177.45,rejected_payment_result
3529,d26827d9-156d-43b1-b0c7-8f8e76e69411,2024-06-30 13:43:36.748912,8772,6064.76,collected_payment_result
3530,ffde6457-6a3e-40ce-838c-60d2cea6e98d,2024-08-03 13:21:27.401276,5745,5654.24,rejected_payment_result
3531,7dc81bc7-714a-4107-b197-284dd69d7b78,2023-12-05 00:58:23.836853,1863,4707.43,collected_payment_result
3532,5241b260-8ee6-429b-b346-3cbc8d3a575c,2024-01-27 11:57:45.380150,7449,4249.15,collected_payment_result
3533,ee8f7725-03a1-445c-adc4-5167cfc73d1e,2024-01-10 01:32:14.356899,3384,9886.19,chargeback_payment_result
3534,7281a98a-fd10-4270-a399-f88776eef357,2023-12-28 13:46:15.980964,6360,1088.38,collected_payment_result
3535,c9648799-8926-45ea-a129-f8b032fe8962,2024-09-05 18:11:19.183662,6618,4003.21,chargeback_payment_result
3536,36bef0e4-9e50-4d35-946c-8b95f4a946d9,2024-06-03 00:16:59.986106,935,5561.04,collected_payment_result
3537,41cea042-d371-4609-89bb-bed7e026bd45,2024-09-19 19:14:14.165040,6930,5557.07,collected_payment_result
3538,e042191b-507e-4d00-a021-c582cb07dc9a,2024-06-07 15:26:33.761701,1672,2513.9,rejected_payment_result
3539,e73a9f11-1a2f-4d14-8f1a-d97ef142e42a,2024-07-31 12:54:46.103728,7575,5339.2,rejected_payment_result
3540,80b1726f-dfaf-4834-9af3-4a849d94a490,2024-05-14 08:09:01.113831,6494,7143.33,collected_payment_result
3541,a90f5f02-fdee-4f37-a5f9-e5dc613695cb,2024-09-12 17:32:51.019914,9774,5086.77,collected_payment_result
3542,55532f9b-c616-41d3-9db2-c891572cdc1d,2024-03-20 09:10:34.617785,1859,8813.81,rejected_payment_result
3543,5ea77835-0e47-45b7-9beb-e107ba7f1ec3,2024-06-01 15:09:18.173131,6621,6851.12,collected_payment_result
3544,01c83217-79e6-4a98-a7f6-6a9ed1a34ac2,2024-04-30 10:34:44.061000,1469,7088.26,collected_payment_result
3545,1fbfeea4-a5e5-4515-b167-f71d9ff7228f,2024-01-08 01:42:47.525238,391,2604.6,collected_payment_result
3546,cd7e7d1e-190c-425b-ae5e-18a2d7d381d0,2023-11-12 15:19:55.634158,1710,6443.61,collected_payment_result
3547,271f3e12-4b87-4062-b82b-d76ae32d8ac3,2024-03-01 06:50:15.486205,3401,289.65,collected_payment_result
3548,c07960d0-5b0a-4679-a927-95bc2773bd9c,2024-03-19 13:58:03.480959,1640,5593.42,collected_payment_result
3549,881ced32-787b-4fa8-9fdc-79cd41014a39,2023-10-18 20:27:24.432007,9623,6480.33,collected_payment_result
3550,44301ad5-087d-4d2f-8d7d-4782c636afb6,2024-08-01 15:20:24.849383,9594,6332.47,collected_payment_result
3551,a79931bd-dcff-4bfb-bcca-4427d9edc88c,2024-09-16 04:02:01.477744,6688,3655.92,collected_payment_result
3552,0cb61429-ff1e-4d8a-a1f4-65f5c40d9437,2024-03-19 12:03:32.237304,1092,8541.11,collected_payment_result
3553,df5614ef-2c20-41ff-9451-a431004761fc,2024-04-10 23:49:11.612474,5501,2764.21,rejected_payment_result
3554,ed1e2668-0bd4-40c9-b6bb-fc1679ed05c6,2023-12-12 01:21:13.378014,4119,1662.0,chargeback_payment_result
3555,eca5f8ae-5354-4681-9838-6d44734a7fd0,2024-09-15 18:10:09.031027,3602,8712.21,collected_payment_result
3556,41ac4a00-bc31-4fdb-85b0-6240c74e983c,2024-05-08 07:19:12.894094,4820,1092.88,collected_payment_result
3557,7a2c7614-44e1-410b-8498-9975d34467df,2023-12-26 22:27:14.588498,4528,4779.51,chargeback_payment_result
3558,ca50e376-8246-4a4d-80fb-d542546539d7,2024-04-19 18:59:02.666159,76,8659.34,collected_payment_result
3559,fb4fcaf1-ad62-4711-970f-d942a0770e3f,2023-11-16 10:46:25.965080,7409,1053.92,chargeback_payment_result
3560,0982da82-5757-4489-86c7-7d9e60e4a218,2024-01-19 21:34:19.408190,2474,5238.32,collected_payment_result
3561,9ef8c40b-820e-4aaf-8d2c-f66498f725db,2024-07-06 17:54:46.243743,2171,3925.9,rejected_payment_result
3562,581a5e31-4b98-44ed-a073-32c61f907e4f,2023-12-12 21:08:09.545387,7009,2770.75,collected_payment_result
3563,7469d5a5-a4c2-4095-abf8-9ca37c5e5711,2024-01-29 02:26:50.431990,2744,9600.07,collected_payment_result
3564,0ceda947-c8cf-4207-a18f-a2db9e497686,2024-07-29 13:59:44.467983,8790,5817.64,collected_payment_result
3565,b15f00bf-8b17-4d3a-bdb9-1e560f8db24c,2024-03-13 19:28:50.031115,6480,9600.98,collected_payment_result
3566,2cdaf7f0-8aba-4adc-844f-3c060af730a1,2024-03-25 13:30:39.780572,2385,6132.74,collected_payment_result
3567,e16c340e-14b8-4166-8ca6-19246de96073,2024-05-20 11:16:54.740453,8547,7030.9,collected_payment_result
3568,e5e3d8e1-679a-4c00-9d65-42dde5b965e7,2024-03-10 15:22:45.573656,7264,9092.47,rejected_payment_result
3569,059531c3-ce43-41c4-a6e4-ae13e4a12a3c,2024-05-31 13:17:46.330505,63,7688.04,rejected_payment_result
3570,7bc5f87c-c99a-4ca7-a03d-53dad1a9642c,2024-08-04 21:53:46.836813,7545,177.99,chargeback_payment_result
3571,9950444f-61e5-4907-a7a5-19ba6ea0e6fd,2024-03-06 09:00:53.526448,7792,768.27,rejected_payment_result
3572,fa1bfaa1-efee-492d-9c56-4ab626249549,2023-12-08 19:34:09.727122,2287,2813.54,collected_payment_result
3573,16de0bc1-a02d-49fa-8809-c40dcb184bbc,2024-07-30 03:20:51.396916,8087,6334.07,chargeback_payment_result
3574,bc2d8262-4744-461a-a042-bf67c27986d7,2024-09-29 14:18:20.806091,6682,8494.68,collected_payment_result
3575,a4a70bfc-bc0b-41db-b0b3-e9896e02a88d,2024-03-02 04:54:47.890799,7115,4666.18,collected_payment_result
3576,fc171970-f570-40e4-85bd-78e491c9a697,2023-12-26 18:48:27.788745,2731,4485.05,collected_payment_result
3577,30be0e33-31c9-4997-ae23-c9679f924c0e,2023-10-03 22:14:33.389176,8190,252.96,collected_payment_result
3578,2ae7320c-4548-474d-b5da-09da39dc361f,2024-06-10 06:39:00.561658,5693,7819.99,rejected_payment_result
3579,0def664a-f911-4640-b0a5-df08689cff9e,2024-05-03 17:43:06.547344,8492,5867.9,collected_payment_result
3580,49136d79-4508-42f8-8bbe-dc55c7d62f75,2024-08-28 00:03:14.586651,2411,1514.33,collected_payment_result
3581,3eec8ee2-870b-4c15-b895-94c7f6e7a1f8,2024-04-08 16:28:20.991247,8853,3078.47,rejected_payment_result
3582,cb0050d7-5fcb-4597-aadd-c4bd3f8557b7,2023-12-07 05:47:40.149272,6637,2302.15,collected_payment_result
3583,1b429dca-0080-4af2-9f45-e4c70202cdde,2024-05-24 14:47:42.330981,6439,2289.52,collected_payment_result
3584,c5b4e6a8-c6c0-4861-8c75-eb089242c4e1,2024-05-16 05:49:33.415531,186,3316.27,collected_payment_result
3585,bc6d1123-f354-4123-bf0d-4a5e30c929db,2024-01-20 08:35:36.355853,1446,1340.06,rejected_payment_result
3586,adf92391-50f4-41c5-86ea-9dfd68d07cbf,2024-05-16 03:40:50.139119,6275,9191.36,collected_payment_result
3587,ef8f673e-463a-4e9c-9f40-1c01901dbedb,2023-11-14 13:02:38.338587,5384,2672.72,collected_payment_result
3588,63f327c7-4013-4bab-b8f3-30bdbb8f93dc,2023-12-06 18:33:41.098282,1992,793.46,collected_payment_result
3589,1d44e3ac-daf3-4760-a1d2-4506cb4dde50,2024-06-02 01:09:27.995709,1320,8743.59,collected_payment_result
3590,e22d25a6-cdf0-4305-a276-a9549fa393c9,2024-01-01 13:35:51.489973,3906,2363.17,rejected_payment_result
3591,12aa5208-a276-47f9-98f9-69bde947d352,2024-08-20 13:28:51.372347,1140,5320.91,collected_payment_result
3592,021b670f-8ede-40a4-8380-8917f43fc3ea,2024-07-30 23:56:58.858390,3392,4903.76,collected_payment_result
3593,bcea169e-58e4-4147-a4b3-d16de6d1c214,2024-09-18 11:55:19.262334,4657,8115.48,collected_payment_result
3594,5fadeacb-a279-4009-b698-95147c9cf304,2024-02-17 11:38:36.222557,4846,9538.35,collected_payment_result
3595,9831a37a-206e-4c4f-ba81-400fb6d0f298,2024-04-16 18:07:27.960409,6728,3107.34,rejected_payment_result
3596,a17588fe-b928-4e31-b725-7a3d1fc0b43f,2024-03-24 17:58:52.051470,5995,4722.89,collected_payment_result
3597,06356a3c-64c0-43c3-b855-503dc2ad9ad1,2024-09-12 08:44:04.125616,7752,758.75,collected_payment_result
3598,597573ea-3937-4c21-b671-6e8eb036876a,2024-07-06 17:59:20.669112,8651,7582.56,chargeback_payment_result
3599,add80a60-8923-485e-89dc-61cd643c82a5,2024-01-17 14:30:32.372092,7103,3334.43,collected_payment_result
3600,09aab91f-7bef-4044-970f-d04b2e736a21,2023-10-07 05:31:14.425342,6079,7921.8,collected_payment_result
3601,1034ce63-fae4-4590-915f-712a6b1c4f88,2024-01-06 18:51:00.691834,3555,6055.63,collected_payment_result
3602,ef3b6368-9300-4584-bc18-aba0ee3ce522,2024-04-27 09:25:31.583528,4676,928.98,collected_payment_result
3603,5a86c096-6ea7-41d0-814f-4f3f3e3ce8ef,2024-01-20 09:09:49.844716,4911,552.6,rejected_payment_result
3604,bd94fed0-ab7b-4b0f-ba64-33c36e3e6eda,2024-09-29 16:02:23.375612,1990,5957.36,collected_payment_result
3605,4fb7007f-34ac-4633-acc0-c43e0d846f13,2023-11-17 13:12:17.956671,999,6527.06,collected_payment_result
3606,7e82e966-4198-4432-82f3-a109a237d5bc,2024-08-26 08:50:33.299146,2969,7938.33,rejected_payment_result
3607,5ff3fa6d-24e2-404a-a8de-acf36b76fe99,2024-03-24 02:48:34.821920,4097,8347.6,collected_payment_result
3608,4e525905-5447-4273-adfd-babb8a701e9d,2024-05-15 18:37:58.622195,7952,7181.44,rejected_payment_result
3609,d8a574ac-ea6e-4811-a56c-ee962c08cc52,2024-07-20 14:17:56.057512,3944,6867.52,collected_payment_result
3610,f9f8882b-126b-4452-bd5c-142bff7dd638,2023-10-08 15:00:31.804052,7058,4241.78,rejected_payment_result
3611,40aa8712-74a3-44d4-ae20-1566fdb78b1a,2024-03-19 15:41:25.832128,8889,5914.27,collected_payment_result
3612,f20fb6bb-7e4c-4be5-b4e8-778778aaff47,2024-06-10 18:55:41.129553,3020,3707.72,collected_payment_result
3613,5f0f5f27-3fb6-4fc4-aa98-84f244def3b0,2024-04-06 16:25:24.492445,7275,9931.22,rejected_payment_result
3614,628e37c9-0d3f-4d71-b40a-8598da880318,2024-09-22 03:41:35.010280,7562,2809.56,chargeback_payment_result
3615,80cf8b08-6ed4-44ee-b944-59ffa457de40,2024-04-20 11:06:02.793457,5973,1827.9,collected_payment_result
3616,a9eea0c9-c1aa-4817-b240-29123f7ea8f1,2024-03-13 01:27:46.838237,7891,9283.03,rejected_payment_result
3617,1df057b4-497c-443e-b9b5-527a86db1b1f,2024-05-30 19:54:40.708310,7685,7553.0,collected_payment_result
3618,acda3091-496a-48fb-92b9-1d9062a5aac0,2024-05-24 03:48:26.134709,3960,5582.67,collected_payment_result
3619,b8aa76cf-b2e4-4b04-bf1a-6d553871b0a3,2024-01-08 21:49:14.960000,3357,7786.97,collected_payment_result
3620,f5c28e9b-6ddc-49c9-b419-ce5093d268b0,2024-07-18 18:19:22.988821,8418,1139.79,collected_payment_result
3621,89ddff7c-9a28-46bc-9eb9-59348487bb27,2024-05-15 07:11:59.679681,5563,8274.29,collected_payment_result
3622,98a407a5-e676-49f6-bd9e-76d007222b4b,2024-09-17 02:43:50.278506,1426,3694.9,collected_payment_result
3623,7d0bd6ad-beb0-484f-a8fd-f625efdce3af,2024-02-04 14:06:01.113327,9475,601.76,chargeback_payment_result
3624,0457ed95-6656-4e80-bcfe-e8b891b3647f,2023-11-26 08:09:42.036411,9961,2243.86,collected_payment_result
3625,e5947269-518d-4088-8276-dfecec4bfe70,2024-07-12 12:08:50.706487,2470,8067.38,collected_payment_result
3626,452c484a-b203-4efc-b31c-5714f996b23f,2024-08-06 04:08:26.012609,1158,5675.42,collected_payment_result
3627,ee302c7a-99ca-4e05-a173-c250595cd3bc,2024-09-06 06:51:28.732567,3255,1534.32,collected_payment_result
3628,cc4f3e28-26d7-4020-8913-1ceaa58eeca3,2024-07-24 13:34:41.233372,8765,6220.09,collected_payment_result
3629,69a01ea3-cad3-4b97-90e4-e6356df61ffc,2023-11-22 10:33:11.810453,2537,1169.84,collected_payment_result
3630,a1c0237b-3b48-4ecf-80bf-6c0db299db61,2024-01-22 17:17:47.474170,970,2725.81,collected_payment_result
3631,84f65962-c0b8-4a35-949c-c2f778169986,2023-12-20 12:57:58.407935,4683,1829.36,collected_payment_result
3632,a2caaf9b-a228-455f-a687-edb505158fa7,2024-06-05 23:12:03.528110,7818,2494.07,collected_payment_result
3633,bcbc70e8-31a1-4684-aa0f-252c23827fda,2024-06-09 08:08:10.568796,4125,2906.35,rejected_payment_result
3634,dba92f56-7e52-4e93-9b1d-25db149b41cc,2023-11-27 02:24:34.959058,9045,4656.81,rejected_payment_result
3635,07543436-ab9a-4f42-aeba-255278d05845,2023-11-07 13:28:23.706383,2485,4536.37,collected_payment_result
3636,97e378db-80a7-450d-ad98-9a7158dd483c,2024-09-18 16:51:03.714863,9317,7388.9,rejected_payment_result
3637,725ade72-3551-45b0-bcf8-08ab2eb71fd8,2024-09-04 15:35:57.315323,3533,4817.26,chargeback_payment_result
3638,f22bd2fc-c63b-444b-91ab-30525d8ca6ee,2024-08-08 19:53:19.808482,5950,8647.14,rejected_payment_result
3639,f95e7db1-1c21-4fa5-9c64-dd8ffb79d12f,2024-04-03 11:42:58.798341,1153,2812.62,collected_payment_result
3640,2c692cb9-9d48-4fb4-b43f-888eddf53be0,2024-06-29 08:57:03.364797,8078,248.52,collected_payment_result
3641,daf18282-00ae-4b40-84d7-9dd4c3957146,2024-09-28 08:01:06.822443,5663,5353.71,collected_payment_result
3642,5ed44c18-8962-4599-9a0d-974cb9ed05eb,2024-01-06 19:24:36.161993,5143,4473.61,collected_payment_result
3643,2e909d64-7dc0-49da-82eb-65393e7585dc,2024-05-17 06:33:21.060040,3712,752.57,rejected_payment_result
3644,7ffa1f03-597d-49b2-9b75-3cd183c87c6a,2024-02-02 22:07:11.386684,331,8758.63,collected_payment_result
3645,941fca08-b953-4dc8-a4f0-c4ff804a3865,2024-04-04 14:18:44.506374,5326,4245.38,collected_payment_result
3646,68c64381-d6f8-4ea0-945d-0d191d54233e,2024-06-13 15:27:07.642109,3947,4875.89,collected_payment_result
3647,cc4697b9-3d2d-4407-8b71-d3810e716c32,2024-09-14 20:08:29.183507,422,3834.01,chargeback_payment_result
3648,3b4a4e72-4b2e-4567-983b-e512f41abb29,2024-04-29 03:16:14.981211,3390,2964.15,collected_payment_result
3649,7c9c52cd-f3c7-430e-96c9-dfda499a2e45,2024-04-15 05:29:37.646931,5177,4640.23,chargeback_payment_result
3650,40b0063d-ae41-49d3-bfbe-f2f813daf061,2024-02-28 09:52:17.720823,768,5312.88,collected_payment_result
3651,208e63f3-57b1-4fd0-94a7-0644d843c9f9,2024-08-17 09:08:38.309585,5676,9416.15,collected_payment_result
3652,c0e935df-c7bf-42c6-b2d6-4629604fb3a8,2024-09-27 19:28:59.645519,7874,3382.72,rejected_payment_result
3653,80007eaa-5367-4330-a96e-877fb9c8ce22,2024-02-15 16:22:00.745020,3949,7175.83,collected_payment_result
3654,3e539437-6b76-4e05-b707-447fa64f8214,2024-07-03 21:05:36.169010,2084,5847.17,collected_payment_result
3655,fa0e2876-0e3f-4897-810b-b441cee293bd,2024-08-20 20:56:11.375327,1029,9338.71,collected_payment_result
3656,d4e7312c-f96c-4c95-8ec9-7f04c7a9d975,2024-01-06 04:26:50.750029,7864,8313.3,collected_payment_result
3657,28717f26-125d-4163-8f59-b13640fdf1bc,2024-06-30 04:35:41.441211,3817,778.34,rejected_payment_result
3658,f7a9110d-bce9-48a1-84e3-d3fe5afd74b3,2024-08-20 18:34:01.745778,2616,8594.71,rejected_payment_result
3659,c3716ba4-c66a-4af1-aa02-1fdc581f542e,2023-12-07 09:53:57.426690,8745,9773.79,rejected_payment_result
3660,62eae09b-0c58-4d89-a8b7-cfeb4a1f8150,2024-01-08 08:54:00.664695,8101,5054.53,collected_payment_result
3661,bcd13a45-2561-4474-911d-33bac730db24,2024-07-24 04:24:35.068805,2761,9866.09,collected_payment_result
3662,a98376c5-a7a5-4119-b556-55435811a2d8,2024-09-27 17:09:31.082226,2891,6041.2,collected_payment_result
3663,4aab0356-2d6a-4b4b-ac11-42c2f539e963,2024-01-07 19:06:12.793964,3149,7037.99,collected_payment_result
3664,dafcb851-6a3a-4c42-b725-67aca589bf6c,2024-02-03 23:38:37.204749,6029,6939.22,rejected_payment_result
3665,ce4ca73f-9657-4575-8108-150e5e13881b,2024-03-18 09:23:40.972741,7674,6687.43,rejected_payment_result
3666,14565664-c30e-47d8-a13b-c26941efca71,2023-11-03 18:21:09.136319,2164,398.85,collected_payment_result
3667,bc40a20a-198c-4b52-827a-c0e0d15f4023,2024-05-13 14:01:53.943848,4926,9395.28,collected_payment_result
3668,46137f93-7c77-4b58-8fb3-df80ea2c13d3,2024-01-11 04:50:15.774440,3968,652.3,collected_payment_result
3669,197c51be-5261-4e2a-a5e4-bb55438220e0,2023-12-27 02:17:10.091452,1791,483.78,collected_payment_result
3670,ff947fba-1cc2-4dd6-8fcb-7d1ec0d9f77c,2024-09-28 21:53:38.551733,6758,1271.43,collected_payment_result
3671,ebb86b5a-8a85-4176-97b0-eb081364bbad,2024-07-09 09:53:50.983969,4419,4853.07,collected_payment_result
3672,d73b4ad8-da0b-48ca-8005-b45aa5063029,2024-01-22 04:55:48.265389,6441,2381.66,collected_payment_result
3673,865bfd56-0f4e-4262-b710-703bb914ff15,2024-02-27 00:27:13.981535,2113,9856.87,collected_payment_result
3674,9cd6eb84-97e7-4bc6-923a-97206be6280c,2023-12-28 15:06:25.073984,7581,9047.85,collected_payment_result
3675,a312a1de-2159-47b6-b703-7b37a114699d,2024-08-17 08:45:59.419369,3154,8738.15,chargeback_payment_result
3676,f45abdab-4ff9-4716-8f3b-88f7133a6140,2024-08-21 01:33:10.948915,9420,7931.3,collected_payment_result
3677,156460ea-e139-47a6-b88f-b8f878a07f3d,2024-05-26 06:11:17.534855,7722,8982.19,collected_payment_result
3678,a6a503f1-9b0f-4fed-9b60-2767c66ba3e7,2024-06-22 20:24:43.370878,331,836.1,collected_payment_result
3679,0482d856-e620-4273-bf96-0bfc0d10c5ba,2024-02-18 19:38:00.368510,690,4785.42,collected_payment_result
3680,1d2b5b71-d8e7-43d3-9ae5-dba4161f852a,2024-05-11 21:29:00.757273,1845,9472.01,rejected_payment_result
3681,a8ce5684-ea08-4423-8e40-295d71501034,2023-10-05 22:07:35.782568,9699,8189.02,rejected_payment_result
3682,f788bd99-a0ae-48a1-a936-e0d2e30f6f45,2023-12-22 14:20:45.740601,8349,5289.27,collected_payment_result
3683,5dbe570f-4ace-4fdc-9fb9-37be7f55608d,2024-06-22 14:29:24.854951,4628,7763.21,collected_payment_result
3684,d8356341-a92d-4a9b-918a-2360b526b8a4,2023-12-08 11:00:50.375424,6816,5738.14,collected_payment_result
3685,fcad276c-d832-485e-95e3-6888c2bcc9b6,2024-07-09 05:52:45.708997,7895,3213.4,collected_payment_result
3686,8f302680-9145-4cc7-8e7c-d2160e9a8522,2023-10-21 06:32:04.684745,9535,5530.32,collected_payment_result
3687,aa3c6865-333f-4b72-8f95-09c78834fe9a,2024-07-31 02:40:54.434832,2625,5819.87,rejected_payment_result
3688,5385ce6d-00a8-4dfa-a53e-ecd71a80353b,2024-05-26 21:27:03.143655,932,3751.22,rejected_payment_result
3689,0da50541-b615-4e02-8864-646ca95ea65e,2023-11-23 11:46:33.693170,1979,3670.81,collected_payment_result
3690,1b4c92d0-005b-4c31-b06e-d8911ce5092e,2024-09-08 17:36:10.777735,6960,2188.75,rejected_payment_result
3691,d1ca2525-50ed-4482-ae2e-6cd46f663054,2024-05-21 05:25:14.934112,644,5838.18,collected_payment_result
3692,da877fbf-a342-4a25-b32b-d5af1111ef64,2024-06-11 18:58:23.061772,87,5835.91,collected_payment_result
3693,223aa487-3cdf-4d46-a8d3-c567f72e0cf5,2024-06-24 20:00:08.968544,9701,3697.47,collected_payment_result
3694,a054266b-12ec-4d9c-aa3b-d2abf7cdd318,2024-09-04 15:59:29.071804,8381,1155.18,collected_payment_result
3695,8124de64-de04-490d-a5d3-d2effab20803,2024-01-19 12:25:19.292267,4749,6872.54,collected_payment_result
3696,0e1ee35b-5962-4032-a88c-2a0cad7c1244,2023-10-18 20:10:56.638227,8786,6577.07,collected_payment_result
3697,f17896fb-6761-4902-ac21-07c5b4c2842a,2024-03-28 17:58:32.228227,4465,8119.94,rejected_payment_result
3698,774d9ec8-c64d-459b-a211-aed7d151d55d,2023-12-09 12:41:13.905873,6128,7150.98,rejected_payment_result
3699,0a4cb47d-9950-440f-a904-09d1db190361,2023-11-21 23:15:12.472094,3488,3411.16,collected_payment_result
3700,185c29fa-bca8-4534-9972-aeace1494921,2024-02-21 22:53:01.323868,4320,5812.39,collected_payment_result
3701,4eb21e0c-ac81-4845-a1c0-46405d2f0c6f,2024-04-16 13:19:29.337100,3799,3988.6,collected_payment_result
3702,6a57a9d2-c7dc-490d-a540-7af0c4e7f1c1,2023-11-21 18:57:27.264718,6568,7479.06,collected_payment_result
3703,9c562f0f-5ce1-4d87-a8b6-c8edb50cc0e1,2024-01-17 21:12:11.817015,1383,4577.77,collected_payment_result
3704,e6f12965-af52-43d2-a1e7-3bbc3e290365,2024-09-30 01:45:32.173163,6500,8392.08,collected_payment_result
3705,8e649968-fcb6-4c33-960f-a3b3c8a02750,2023-10-07 10:55:32.808861,8399,4498.22,collected_payment_result
3706,7fcc1e58-a392-4e54-9199-eb1b38fd2114,2024-09-14 00:46:17.607262,9972,5994.91,collected_payment_result
3707,f90b31d8-2d23-420b-ad8f-0d20875048b8,2024-02-19 21:34:35.151506,6521,6089.09,collected_payment_result
3708,9d9d4a67-f042-4aff-895b-61976135a5b0,2024-07-29 09:01:39.725051,4309,388.85,collected_payment_result
3709,13bc32b4-f6a7-4d07-b299-14c5c6fa873b,2023-11-13 03:42:49.563885,7364,1254.53,collected_payment_result
3710,263604e2-f590-4c2c-8da5-a7022f79e95e,2024-09-30 21:40:16.758563,9608,9494.42,collected_payment_result
3711,a690316b-e82a-40c0-8c23-e94ed8d13b3e,2024-04-03 02:53:01.026470,8070,9939.63,collected_payment_result
3712,ecf3f7df-396a-4c6d-8dc0-3778450e5151,2024-02-02 09:46:55.218365,6139,3130.42,chargeback_payment_result
3713,22922d2c-9d5e-4a0c-95d4-fa71bccfa150,2024-03-03 23:59:17.581122,5865,2171.45,collected_payment_result
